9.480929696141295882e-01,3.067401648946570247e-02
1.063315891173236771e+00,8.828378800763146683e-02
1.098907121482621152e+00,5.049898330024712306e-02
1.053285950870003873e+00,9.521851522521954103e-02
1.030205440504909031e+00,1.816849229810288749e-02
8.806584186945805026e-01,-1.915360851515523696e-02
1.039125670544616575e+00,6.339386377924756399e-02
9.197519571104143532e-01,7.156290782055944877e-02
1.058265530753547790e+00,4.267749712117223371e-02
1.079336476896050501e+00,1.317390150989081708e-02
1.144504257420463578e+00,-4.939576873912317895e-02
9.060642445343217721e-01,6.089982254721738181e-02
1.060667999029931918e+00,-5.540196471420918978e-02
1.004239926409455030e+00,-7.540234289054218754e-03
9.849257680858030106e-01,1.470354810805096502e-01
1.084314614514231501e+00,1.606421173365698077e-02
1.126756172253051469e+00,7.801085379392272943e-03
1.075732044028147261e+00,-1.357314120241352173e-01
1.042230057820456635e+00,1.981384477221587170e-01
9.996308468694484750e-01,-1.047879427309643952e-01
1.018713095545143332e+00,4.465902523834364840e-02
9.069697709851133327e-01,-8.307428911264998217e-02
1.095905875527879880e+00,-8.558317285036901034e-02
1.146796289603083885e+00,-9.339435429464271188e-02
1.058395809694283596e+00,-4.460677363128096040e-02
1.116722253286771993e+00,-8.869406138366647818e-02
1.002070819028398008e+00,-8.693912334628746408e-02
1.013253125917232156e+00,-9.302486991383378256e-02
1.056622003602575299e+00,7.098843800950589700e-02
8.945407888484454562e-01,1.706945762343261286e-01
1.045934225951691277e+00,-1.189279635384066225e-01
1.124992856453820744e+00,5.997200017438907016e-02
1.120710485379384558e+00,1.001254705978393555e-01
1.058825380240965064e+00,5.910699748351341126e-02
1.080134681177464584e+00,6.514369062468230998e-02
8.584923372436862321e-01,-7.837241884156638527e-02
1.005218495976510029e+00,-3.281418260675206255e-02
1.068801631835136323e+00,1.063716952528202669e-01
9.901097900599432622e-01,-1.131784186889845528e-01
1.118867976618910465e+00,-1.735702197333856833e-01
9.840596711143406727e-01,3.938490401662991108e-02
1.027123832070563569e+00,6.345355483353394555e-02
9.896935199691280216e-01,4.949994166990358269e-02
1.007224208025324197e+00,1.634064464523545812e-01
8.433772028058088566e-01,8.603893703556377004e-02
1.112917544457203700e+00,1.020517652882389770e-01
1.072368482867939177e+00,-1.283756222978810480e-01
1.068996858709785780e+00,-5.610860870562519448e-02
9.200382292880324719e-01,5.454309402541870910e-02
1.010962559324718013e+00,-1.396950983650782629e-02
9.636526745344130562e-01,-1.272232265726275235e-01
1.026678160922271932e+00,8.164116190283879360e-02
1.033510308036235337e+00,-6.119351229118898117e-02
1.021285799759110713e+00,1.450650423829358444e-02
8.172606830677264789e-01,-1.188217288954854407e-02
1.143453651767513568e+00,-4.067590473324520645e-02
1.040721590729117407e+00,-5.055159571208734520e-02
8.184779961400928672e-01,-4.301332775532080294e-02
9.941343135116137431e-01,-3.542571680861524019e-02
1.237063774531772076e+00,-5.474576405496155151e-02
1.053967317070969356e+00,-1.033533813657763478e-01
9.279356971845620361e-01,3.358050856436935183e-02
1.087265016026099707e+00,1.025111264600699415e-02
1.156950778387711765e+00,4.968955889968834638e-02
1.048706704536056522e+00,7.216473978975929127e-02
1.023610685583544511e+00,7.101037165944304452e-02
1.093027904793089977e+00,-1.373456323345733365e-01
9.517339389501103808e-01,3.175279212388654876e-02
9.120721891171661433e-01,-1.939273543733656124e-01
1.184795736536329525e+00,-1.361823594224570166e-01
1.144238053349054818e+00,2.404414047480888175e-02
1.056208269533670085e+00,-9.745790693612563227e-02
9.696364283187290933e-01,-5.365578456057040063e-02
9.349104464624969912e-01,1.083096859795860262e-01
9.459589943580181126e-01,1.629011793055418489e-01
1.096170092223494485e+00,1.152696135396370260e-02
1.024512331316510094e+00,-7.915933028158388118e-02
9.829474354508159761e-01,1.157018134705683071e-01
8.198348232242886890e-01,-1.016396401330372928e-01
9.765060888944782080e-01,-1.075961720431822671e-01
1.011371978742656941e+00,-5.833385901276560287e-02
8.914164625543807841e-01,-1.680030482302011935e-02
9.241594358557322364e-01,5.914437087728788289e-02
1.002668715387155851e+00,-9.839838129248559828e-02
1.089119222602165760e+00,-9.876657641368941087e-02
9.241650275652057989e-01,2.294787883258803465e-02
1.068232676474516474e+00,-1.053952068693439492e-01
9.666723397588744549e-01,-4.943032884642539759e-02
8.811323869304138467e-01,2.764992083252646241e-02
1.013707147810022580e+00,-4.982365066472980997e-02
9.173216213573350819e-01,1.100667999277999409e-01
1.020337943120485757e+00,-4.127147252911373548e-02
9.365770336241219240e-01,-9.978790169075757444e-02
8.806542279557723063e-01,-1.105426339735046670e-01
8.714988777472945092e-01,-1.055479226916423811e-02
1.019470898452377261e+00,5.581934670512053720e-02
1.047331149221123248e+00,-2.568199085485991032e-02
9.800745097485749069e-01,-1.561318807590121246e-02
9.208031903751403568e-01,3.221504556823792664e-02
9.426671089660731973e-01,2.042782285029486611e-01
9.956133303076786234e-01,-2.066079897961235062e-02
9.630068263369309101e-01,-2.824605229674543097e-02
9.672800158555656669e-01,-8.844514938542220872e-03
1.030273759963167723e+00,-3.672784098641678624e-02
1.104487968529497710e+00,-6.914720322406331388e-02
8.981330052352743953e-01,8.482432060126771090e-02
1.020522108296386232e+00,-1.748556184964872029e-01
1.096127805607216787e+00,2.050007879082089701e-01
9.612775093307979191e-01,1.855381825347799177e-02
1.047810243837581590e+00,-1.119364052208273869e-01
1.058396936857769699e+00,-7.692487905360960443e-02
9.532695784180998944e-01,1.487918161589719124e-01
9.111174750334578576e-01,7.132332260079186394e-03
1.015756251899078366e+00,5.262164920067931989e-02
9.096270529582801689e-01,5.198811711463741103e-02
1.130080593339802819e+00,1.452666548881828001e-01
8.864537067484826727e-01,9.749226435382360445e-02
9.986105623586966074e-01,1.113175500594995315e-01
1.044076425689524523e+00,5.793626739497750866e-02
1.030177886550915911e+00,-4.626379657859436278e-02
9.002524248324412781e-01,1.545330841654560527e-01
1.080736243086084292e+00,7.674244132162813536e-02
1.027256299868944289e+00,-4.198817526715559190e-02
1.028104264320812256e+00,-2.923199813674384751e-02
9.232271660082976839e-01,-6.519408173247759342e-02
9.105215380832182293e-01,8.614522012320220690e-02
1.097647407690373056e+00,-1.100682015063271686e-02
9.776172571704384584e-01,-8.135461494578294372e-02
1.029183559290295591e+00,6.629206744509885674e-02
8.778528657272794966e-01,5.605142227361264821e-03
1.085245756760533586e+00,2.676564341169231434e-02
1.013365751071038323e+00,1.205422576928263673e-03
1.051578181162925452e+00,-1.735219504321216244e-01
1.018870959416044997e+00,8.163298794163166561e-02
9.878784371755625626e-01,-5.055582429622926949e-02
9.933342345954810915e-01,5.204121536544386445e-02
1.088483399548676012e+00,1.259078005879152029e-01
1.073202234928799070e+00,6.899070249942972077e-02
1.039486930834599532e+00,2.668729032918613474e-03
1.004094065340335629e+00,-2.182932716659391134e-02
9.987019904355705080e-01,4.895657702266111716e-02
8.836675354891050382e-01,-1.130974857759968616e-01
1.126299105296414638e+00,-9.053897104186840739e-02
1.126044468775150298e+00,6.463984650554949196e-02
9.962493921280208831e-01,6.053646968919362131e-02
9.473522525514848081e-01,-6.235808900342679206e-02
1.124518941079786005e+00,-5.261799633574024138e-02
1.116524622193823424e+00,1.435398644221168862e-01
1.009805432932536995e+00,5.934302144346598890e-02
9.291393721233962566e-01,1.334497153932182878e-01
1.033630084185140463e+00,9.905677842793864096e-02
1.000782341934925324e+00,-2.501757983825932119e-02
1.020476328638962649e+00,1.297048547595676116e-01
1.156890365363415718e+00,1.474302027650916357e-02
1.147523052997867499e+00,-1.146119251329942162e-01
1.089218700261379791e+00,3.439397488238647715e-02
1.058345883567382462e+00,-4.929668396159517935e-02
1.038721074746269624e+00,4.563373307698819631e-02
1.019840939191944296e+00,-7.621401637184586908e-02
1.099739648234888012e+00,-1.081441684252437696e-01
9.696193672160720034e-01,-5.766398745534940390e-02
9.125376370176220275e-01,8.621034069198647842e-02
9.828034417003355117e-01,5.592677460553066582e-02
8.337122229829834197e-01,-4.914987335241033373e-02
8.832238480782651502e-01,-1.043254380202810611e-01
1.087028634095276391e+00,-2.002729892865416986e-02
6.629655115335958415e-01,-3.192659683175586450e-03
9.875107965057502435e-01,3.970131951505637136e-02
8.189594046143775508e-01,-5.178272744371805597e-02
9.775476160434142248e-01,-1.175737821545000047e-02
9.854645446850819335e-01,1.489232646663003062e-02
1.045533563144575018e+00,1.202483303862949549e-01
9.907847974895038767e-01,-1.975087141724834183e-01
9.963495249341876026e-01,-1.931240365841137795e-04
9.324826150728477980e-01,-4.540644763849062925e-03
1.034208778182387434e+00,9.787273717692766828e-02
8.455792948748206417e-01,-3.362442627321795413e-02
9.236037884381658181e-01,-1.218793196070469542e-01
1.088353898446529522e+00,3.616114903742885522e-02
1.031066975578429190e+00,-1.876588165395305305e-02
1.052411839334600474e+00,2.851920745735683424e-02
9.860379263642661263e-01,-2.572308418397665705e-02
1.081224891722600390e+00,-3.597513847223751649e-04
9.994456185375146795e-01,7.735393111520182108e-02
9.729464014568361963e-01,-4.244452391152661597e-02
8.718274863433376209e-01,3.906957238113696607e-02
1.105362848379021878e+00,-1.427528480747698170e-01
1.043366474229719287e+00,-1.615420672441967298e-01
1.186164831547918741e+00,2.138851596900851262e-02
1.104561152977432181e+00,1.723465059265159860e-02
1.028628036878624474e+00,1.245698320849066981e-01
1.007664152688193093e+00,-8.366282589532279823e-03
9.252510524479902188e-01,-1.318897242000588721e-01
1.009608445656954068e+00,2.015120050970302390e-02
